"","band","sex","age","ch"
"5046",103887195,5,1,"0001000"
"5047",103887196,5,1,"0001000"
"5048",103887197,4,1,"0001001"
"5049",103887198,5,1,"0001000"
"5050",103887199,4,1,"0001000"
"5051",103887200,4,1,"0001000"
"5052",103887201,5,4,"0001010"
"5053",103887202,4,1,"0001000"
"5054",103887203,4,1,"0001000"
"5055",103887204,4,1,"0001000"
"5056",103887205,4,1,"0001000"
"5057",103887206,5,1,"0001000"
"5058",103887207,5,1,"0001000"
"5059",103887208,5,4,"0001000"
"5060",103887209,5,4,"0001000"
"5061",103887210,5,1,"0001000"
"5062",103887211,4,1,"0001000"
"5063",103887212,4,1,"0001000"
"5064",103887213,4,1,"0001000"
"5065",103887214,4,1,"0001000"
"5066",103887215,5,1,"0001000"
"5067",103887216,4,1,"0001000"
"5068",103887217,5,1,"0001000"
"5069",103887218,4,1,"0001100"
"5070",103887219,4,1,"0001000"
"5071",103887220,4,1,"0001000"
"5072",103887221,5,1,"0001000"
"5073",103887222,5,1,"0001000"
"5074",103887223,5,1,"0001000"
"5075",103887224,4,1,"0001010"
"5076",103887225,5,1,"0001000"
"5077",103887226,4,1,"0001000"
"5078",103887227,4,1,"0001000"
"5079",103887228,4,1,"0001010"
"5080",103887229,5,1,"0001000"
"5081",103887230,4,1,"0001000"
"5082",103887231,5,1,"0001000"
"5083",103887232,5,1,"0001000"
"5084",103887233,4,1,"0001000"
"5085",103887234,4,1,"0001000"
"5086",103887235,5,1,"0001000"
"5087",103887236,4,1,"0001010"
"5088",103887237,5,1,"0001100"
"5089",103887238,5,1,"0001000"
"5090",103887239,5,1,"0001000"
"5091",103887240,4,1,"0001000"
"5092",103887241,4,1,"0001000"
"5093",103887242,4,1,"0001000"
"5094",103887243,4,1,"0001000"
"5095",103887244,4,1,"0001000"
"5096",103887245,5,1,"0001000"
"5097",103887246,5,4,"0001000"
"5098",103887247,4,1,"0001010"
"5099",103887248,4,1,"0001000"
"5100",103887249,4,1,"0001000"
"5101",103887250,5,1,"0001000"
"5102",103887251,4,1,"0001000"
"5103",103887252,5,1,"0001001"
"5104",103887253,4,1,"0001000"
"5105",103887254,4,1,"0001000"
"5106",103887255,5,1,"0001000"
"5107",103887256,5,1,"0001000"
"5108",103887257,5,1,"0001000"
"5109",103887258,5,1,"0001000"
"5110",103887259,5,1,"0001000"
"5111",103887260,5,1,"0001000"
"5112",103887261,4,1,"0001000"
"5113",103887262,4,1,"0001000"
"5114",103887263,4,1,"0001000"
"5115",103887264,5,1,"0001000"
"5116",103887265,5,1,"0001000"
"5117",103887266,5,1,"0001100"
"5118",103887267,5,4,"0001000"
"5119",103887268,4,1,"0001000"
"5120",103887269,5,1,"0001000"
"5121",103887270,5,1,"0001100"
"5122",103887271,4,1,"0001000"
"5123",103887272,5,1,"0001100"
"5124",103887273,5,4,"0001000"
"5125",103887274,4,1,"0001100"
"5126",103887275,4,1,"0001000"
"5127",103887276,5,1,"0001000"
"5128",103887277,5,1,"0001000"
"5129",103887278,4,1,"0001000"
"5130",103887279,4,1,"0001100"
"5131",103887280,5,1,"0001100"
"5132",103887281,5,1,"0001010"
"5133",103887282,4,1,"0001000"
"5134",103887283,5,1,"0001000"
"5135",103887284,5,1,"0001000"
"5136",103887285,4,1,"0001001"
"5137",103887286,4,1,"0001000"
"5138",103887287,4,1,"0001000"
"5139",103887288,5,1,"0001000"
"5140",103887289,5,1,"0001000"
"5141",103887290,4,1,"0001000"
"5142",103887291,4,1,"0001000"
"5143",103887292,5,1,"0001010"
"5144",103887293,4,1,"0001000"
"5145",103887294,5,4,"0001000"
"5146",103887295,4,4,"0001000"
"5147",103887296,4,4,"0001010"
"5148",103887297,4,4,"0001000"
"5149",103887298,4,1,"0001000"
"5150",103887299,4,4,"0001000"
"5151",103887300,4,1,"0001000"
"5152",103887301,4,1,"0000011"
"5153",103887302,4,1,"0000010"
"5154",103887303,4,1,"0000010"
"5155",103887304,5,2,"0000010"
"5156",103887305,4,1,"0000010"
"5157",103887306,4,1,"0000010"
"5158",103887307,5,1,"0000010"
"5159",103887308,5,1,"0000010"
"5160",103887309,5,1,"0000010"
"5161",103887310,4,1,"0000010"
"5162",103887311,5,1,"0000010"
"5163",103887312,4,1,"0000011"
"5164",103887313,5,1,"0000010"
"5165",103887314,4,1,"0000010"
"5166",103887315,4,1,"0000010"
"5167",103887316,4,1,"0000010"
"5168",103887317,5,2,"0000010"
"5169",103887318,5,2,"0000010"
"5170",103887319,4,2,"0000010"
"5171",103887320,4,1,"0000010"
"5172",103887321,5,2,"0000010"
"5173",103887322,5,2,"0000010"
"5174",103887323,5,1,"0000010"
"5175",103887324,4,1,"0000010"
"5176",103887325,4,1,"0000010"
"5177",103887326,4,1,"0000010"
"5178",103887327,5,2,"0000010"
"5179",103887328,5,2,"0000010"
"5180",103887329,5,2,"0000010"
"5181",103887330,5,2,"0000010"
"5182",103887331,5,1,"0000010"
"5183",103887332,4,1,"0000010"
"5184",103887333,5,2,"0000010"
"5185",103887334,5,2,"0000010"
"5186",103887335,4,2,"0000010"
"5187",103887336,4,1,"0000010"
"5188",103887337,4,2,"0000010"
"5189",103887338,4,1,"0000011"
"5190",103887339,5,2,"0000010"
"5191",103887340,4,2,"0000010"
"5192",103887341,4,2,"0000010"
"5193",103887342,5,2,"0000010"
"5194",103887343,4,2,"0000010"
"5195",103887344,5,2,"0000010"
"5196",103887345,5,2,"0000010"
"5197",103887346,5,1,"0000010"
"5198",103887347,5,1,"0000010"
"5199",103887348,4,1,"0000010"
"5200",103887349,5,2,"0000010"
"5201",103887350,4,1,"0000010"
"5202",103887351,4,1,"0000010"
"5203",103887352,4,1,"0000010"
"5204",103887353,5,2,"0000010"
"5205",103887354,4,1,"0000010"
"5206",103887355,5,1,"0000010"
"5207",103887356,5,1,"0000010"
"5208",103887357,5,1,"0000010"
"5209",103887358,5,2,"0000010"
"5210",103887359,5,2,"0000010"
"5211",103887360,5,2,"0000010"
"5212",103887361,5,2,"0000010"
"5213",103887362,5,2,"0000010"
"5214",103887363,5,2,"0000010"
"5215",103887364,5,1,"0000010"
"5216",103887365,4,2,"0000010"
"5217",103887366,5,2,"0000010"
"5218",103887367,4,1,"0000010"
"5219",103887368,0,4,"0000010"
"5220",103887369,0,4,"0000010"
"5221",103887370,0,4,"0000010"
"5222",103887371,0,4,"0000010"
"5223",103887372,5,1,"0000010"
"5224",103887373,5,1,"0000011"
"5225",103887374,4,1,"0000010"
"5226",103887375,4,1,"0000010"
"5227",103887376,4,1,"0000011"
"5228",103887377,4,1,"0000010"
"5229",103887378,4,1,"0000010"
"5230",103887379,4,1,"0000010"
"5231",103887380,5,1,"0000010"
"5232",103887381,4,1,"0000010"
"5233",103887382,5,1,"0000010"
"5234",103887383,5,1,"0000010"
"5235",103887384,4,1,"0000010"
"5236",103887385,5,1,"0000010"
"5237",103887386,4,1,"0000010"
"5238",103887387,4,1,"0000010"
"5239",103887388,4,1,"0000010"
"5240",103887389,5,1,"0000011"
"5241",103887390,5,1,"0000010"
"5242",103887391,5,1,"0000010"
"5243",103887392,5,1,"0000010"
"5244",103887393,4,4,"0000010"
"5245",103887394,5,4,"0000010"
"5246",103887395,5,4,"0000010"
"5247",103887396,4,4,"0000010"
"5248",103887397,5,4,"0000010"
"5249",103887398,5,1,"0000010"
"5250",103887399,4,1,"0000010"
"5251",103887400,4,1,"0000010"
"5252",103887401,4,1,"0001000"
"5253",103887402,5,1,"0001000"
"5254",103887403,4,1,"0001000"
"5255",103887404,4,1,"0001100"
"5256",103887405,5,1,"0001000"
"5257",103887406,5,1,"0001000"
"5258",103887407,4,1,"0001000"
"5259",103887408,4,1,"0001000"
"5260",103887409,5,1,"0001000"
"5261",103887410,4,1,"0001000"
"5262",103887411,4,1,"0001000"
"5263",103887412,4,1,"0001000"
"5264",103887413,4,1,"0001000"
"5265",103887414,5,1,"0001000"
"5266",103887415,5,1,"0001000"
"5267",103887416,4,1,"0001000"
"5268",103887417,5,1,"0001000"
"5269",103887418,4,4,"0001000"
"5270",103887419,4,1,"0001000"
"5271",103887420,4,1,"0001000"
"5272",103887421,5,1,"0001100"
"5273",103887422,4,1,"0001000"
"5274",103887423,5,1,"0001000"
"5275",103887424,5,1,"0001000"
"5276",103887425,4,1,"0001000"
"5277",103887426,4,1,"0001000"
"5278",103887427,4,1,"0001000"
"5279",103887428,4,1,"0001000"
"5280",103887429,4,1,"0001000"
"5281",103887430,5,1,"0001010"
"5282",103887431,5,1,"0001100"
"5283",103887432,5,1,"0001000"
"5284",103887433,4,1,"0001000"
"5285",103887434,5,1,"0001000"
"5286",103887435,4,1,"0001000"
"5287",103887436,5,1,"0001000"
"5288",103887437,4,1,"0001000"
"5289",103887438,4,1,"0001100"
"5290",103887439,4,1,"0001000"
"5291",103887440,5,1,"0001000"
"5292",103887441,5,1,"0001100"
"5293",103887442,5,1,"0001000"
"5294",103887443,4,1,"0001000"
"5295",103887444,4,1,"0001000"
"5296",103887445,5,1,"0001000"
"5297",103887446,4,1,"0001010"
"5298",103887447,4,1,"0001000"
"5299",103887448,0,0,"0001010"
"5300",103887449,4,1,"0001000"
"5301",103887450,4,4,"0001000"
"5302",103887451,4,1,"0001000"
"5303",103887452,4,1,"0001100"
"5304",103887453,5,1,"0001100"
"5305",103887454,4,1,"0001000"
"5306",103887455,5,1,"0001100"
"5307",103887456,4,1,"0001000"
"5308",103887457,4,1,"0001000"
"5309",103887458,5,1,"0001001"
"5310",103887459,5,1,"0001000"
"5311",103887460,4,1,"0001001"
"5312",103887461,4,1,"0001000"
"5313",103887462,4,1,"0001000"
"5314",103887463,5,1,"0001000"
"5315",103887464,4,1,"0001100"
"5316",103887465,4,1,"0001000"
"5317",103887466,4,1,"0001100"
"5318",103887467,5,1,"0001100"
"5319",103887468,4,1,"0001000"
"5320",103887469,5,1,"0001010"
"5321",103887470,5,1,"0001000"
"5322",103887471,4,1,"0001000"
"5323",103887472,5,1,"0001100"
"5324",103887473,4,1,"0001000"
"5325",103887474,4,1,"0001010"
"5326",103887475,4,1,"0001010"
"5327",103887476,4,1,"0001000"
"5328",103887477,5,1,"0001000"
"5329",103887478,4,1,"0001010"
"5330",103887479,4,1,"0001000"
"5331",103887480,4,1,"0001000"
"5332",103887481,5,1,"0001000"
"5333",103887482,5,1,"0001010"
"5334",103887483,4,1,"0001000"
"5335",103887484,4,1,"0001100"
"5336",103887485,5,1,"0001000"
"5337",103887486,5,1,"0001000"
"5338",103887487,4,1,"0001000"
"5339",103887488,5,1,"0001000"
"5340",103887489,4,1,"0001000"
"5341",103887490,5,1,"0001000"
"5342",103887491,5,1,"0001000"
"5343",103887492,5,1,"0001000"
"5344",103887493,5,1,"0001001"
"5345",103887494,4,1,"0001000"
"5346",103887495,5,1,"0001000"
"5347",103887496,5,1,"0001100"
"5348",103887497,0,0,"0001000"
"5349",103887498,0,0,"0001000"
"5350",103887499,0,0,"0001000"
"5351",103887500,4,1,"0001000"
"5352",104898001,5,4,"0001001"
"5353",104898002,5,1,"0001000"
"5354",104898003,4,1,"0001000"
"5355",104898004,5,1,"0001000"
"5356",104898005,5,1,"0001000"
"5357",104898006,4,1,"0001000"
"5358",104898007,5,1,"0001000"
"5359",104898008,4,1,"0001000"
"5360",104898009,5,1,"0001000"
"5361",104898010,5,1,"0001000"
"5362",104898011,5,1,"0001000"
"5363",104898012,5,1,"0001000"
"5364",104898013,4,1,"0001001"
"5365",104898014,5,1,"0001000"
"5366",104898015,4,1,"0001010"
"5367",104898016,5,1,"0001000"
"5368",104898017,4,1,"0001000"
"5369",104898018,4,1,"0001000"
"5370",104898019,4,1,"0001000"
"5371",104898020,4,1,"0001000"
"5372",104898021,4,1,"0001000"
"5373",104898022,4,1,"0001000"
"5374",104898023,5,1,"0001000"
"5375",104898024,4,1,"0001000"
"5376",104898025,5,1,"0001000"
"5377",104898026,4,1,"0001000"
"5378",104898027,5,1,"0001000"
"5379",104898028,5,1,"0001000"
"5380",104898029,4,1,"0001000"
"5381",104898030,4,1,"0001000"
"5382",104898031,5,1,"0001000"
"5383",104898032,5,1,"0001100"
"5384",104898033,5,1,"0001000"
"5385",104898034,4,1,"0001000"
"5386",104898035,4,1,"0001000"
"5387",104898036,4,1,"0001000"
"5388",104898037,5,1,"0001000"
"5389",104898038,4,1,"0001010"
"5390",104898039,5,1,"0001000"
"5391",104898040,4,1,"0001000"
"5392",104898041,4,1,"0001100"
"5393",104898042,4,1,"0001000"
"5394",104898043,5,1,"0001000"
"5395",104898044,4,1,"0001100"
"5396",104898045,5,1,"0001000"
"5397",104898046,5,1,"0001000"
"5398",104898047,5,1,"0001001"
"5399",104898048,5,1,"0001000"
"5400",104898049,4,1,"0001000"
"5401",104898050,4,1,"0001000"
"5402",104898051,4,1,"0001001"
"5403",104898052,4,1,"0001000"
"5404",104898053,4,1,"0001000"
"5405",104898054,5,1,"0001000"
"5406",104898055,4,1,"0001000"
"5407",104898056,4,1,"0001000"
"5408",104898057,5,1,"0001100"
"5409",104898058,5,1,"0001000"
"5410",104898059,5,1,"0001000"
"5411",104898060,5,1,"0001000"
"5412",104898061,4,1,"0001000"
"5413",104898062,4,1,"0001000"
"5414",104898063,5,1,"0001000"
"5415",104898064,4,1,"0001000"
"5416",104898065,4,1,"0001000"
"5417",104898066,4,1,"0001100"
"5418",104898067,4,1,"0001000"
"5419",104898068,4,1,"0001000"
"5420",104898069,5,1,"0001000"
"5421",104898070,5,1,"0001000"
"5422",104898071,5,1,"0001000"
"5423",104898072,5,1,"0001000"
"5424",104898073,4,1,"0001000"
"5425",104898074,4,1,"0001000"
"5426",104898075,5,1,"0001000"
"5427",104898076,5,1,"0001100"
"5428",104898077,4,1,"0001000"
"5429",104898078,5,1,"0001000"
"5430",104898079,4,1,"0001010"
"5431",104898080,4,1,"0001000"
"5432",104898081,5,1,"0001000"
"5433",104898082,5,1,"0001000"
"5434",104898083,5,1,"0001000"
"5435",104898084,5,1,"0001000"
"5436",104898085,4,1,"0001000"
"5437",104898086,5,1,"0001000"
"5438",104898087,4,1,"0001000"
"5439",104898088,5,1,"0001000"
"5440",104898089,4,1,"0001000"
"5441",104898090,5,1,"0001000"
"5442",104898091,4,1,"0001000"
"5443",104898092,4,1,"0001000"
"5444",104898093,4,1,"0001000"
"5445",104898094,4,1,"0001000"
"5446",104898095,4,1,"0001000"
"5447",104898096,4,1,"0001000"
"5448",104898097,4,1,"0001000"
"5449",104898098,5,1,"0001000"
"5450",104898099,5,1,"0001000"
"5451",104898100,5,1,"0001000"
"5452",104898101,5,1,"0001100"
"5453",104898102,4,1,"0001000"
"5454",104898103,4,1,"0001000"
"5455",104898104,5,1,"0001000"
"5456",104898105,4,1,"0001000"
"5457",104898106,5,1,"0001000"
"5458",104898107,5,1,"0001000"
"5459",104898108,4,1,"0001000"
"5460",104898109,5,1,"0001000"
"5461",104898110,5,4,"0001000"
"5462",104898111,5,4,"0001000"
"5463",104898112,5,4,"0001000"
"5464",104898113,5,1,"0001000"
"5465",104898114,5,1,"0001000"
"5466",104898115,0,0,"0001100"
"5467",104898116,5,4,"0001000"
"5468",104898117,4,4,"0001000"
"5469",104898118,5,4,"0001001"
"5470",104898119,5,4,"0001100"
"5471",104898120,4,4,"0001000"
"5472",104898121,4,4,"0001000"
"5473",104898122,4,4,"0001000"
"5474",104898123,4,4,"0001000"
"5475",104898124,5,4,"0001000"
"5476",104898125,4,4,"0001000"
"5477",104898126,4,4,"0001000"
"5478",104898127,5,1,"0001000"
"5479",104898128,5,1,"0001000"
"5480",104898129,5,1,"0001000"
"5481",104898130,4,1,"0001100"
"5482",104898131,4,1,"0001000"
"5483",104898132,4,1,"0001100"
"5484",104898133,4,1,"0001000"
"5485",104898134,5,1,"0001000"
"5486",104898135,4,1,"0001100"
"5487",104898136,4,1,"0001000"
"5488",104898137,4,1,"0001000"
"5489",104898138,5,1,"0001000"
"5490",104898139,4,1,"0001000"
"5491",104898140,5,1,"0001000"
"5492",104898141,5,1,"0001001"
"5493",104898142,5,1,"0001100"
"5494",104898143,4,1,"0001000"
"5495",104898144,4,1,"0001100"
"5496",104898145,4,1,"0001100"
"5497",104898146,4,1,"0001000"
"5498",104898147,4,1,"0001000"
"5499",104898148,5,1,"0001000"
"5500",104898149,4,1,"0001000"
"5501",104898150,5,1,"0001000"
"5502",104898151,5,1,"0001000"
"5503",104898152,4,1,"0001001"
"5504",104898153,4,1,"0001000"
"5505",104898154,5,1,"0001001"
"5506",104898155,4,1,"0001100"
"5507",104898156,5,1,"0001100"
"5508",104898157,5,1,"0001100"
"5509",104898158,4,1,"0001100"
"5510",104898159,5,1,"0001000"
"5511",104898160,5,4,"0001000"
"5512",104898161,5,1,"0001000"
"5513",104898162,5,4,"0001100"
"5514",104898163,4,1,"0001000"
"5515",104898164,5,1,"0001000"
"5516",104898165,4,1,"0001001"
"5517",104898166,4,1,"0001000"
"5518",104898167,4,4,"0001000"
"5519",104898168,4,1,"0001000"
"5520",104898169,4,1,"0001000"
"5521",104898170,4,1,"0001000"
"5522",104898171,5,1,"0001000"
"5523",104898172,5,4,"0001000"
"5524",104898173,5,1,"0001000"
"5525",104898174,5,4,"0001000"
"5526",104898175,4,1,"0001000"
"5527",104898176,5,1,"0001000"
"5528",104898177,5,4,"0001000"
"5529",104898178,0,0,"0001000"
"5530",104898179,4,1,"0001000"
"5531",104898180,5,1,"0001000"
"5532",104898181,5,1,"0001000"
"5533",104898182,5,1,"0001000"
"5534",104898183,4,1,"0001000"
"5535",104898184,4,1,"0001000"
"5536",104898185,4,1,"0001100"
"5537",104898186,4,1,"0001000"
"5538",104898187,4,1,"0001000"
"5539",104898188,4,4,"0001100"
"5540",104898189,4,1,"0001000"
"5541",104898190,4,1,"0001010"
"5542",104898191,4,1,"0001000"
"5543",104898192,5,4,"0001000"
"5544",104898193,4,1,"0001000"
"5545",104898194,4,1,"0001000"
"5546",104898195,5,1,"0001000"
"5547",104898196,5,1,"0001000"
"5548",104898197,4,4,"0001000"
"5549",104898198,4,4,"0001000"
"5550",104898199,5,4,"0001000"
"5551",104898200,4,1,"0001100"
"5552",104898201,4,4,"0001000"
"5553",104898202,5,4,"0001000"
"5554",104898203,5,1,"0001000"
"5555",104898204,5,4,"0001000"
"5556",104898205,5,4,"0001000"
"5557",104898206,4,1,"0001000"
"5558",104898207,5,4,"0001000"
"5559",104898208,4,4,"0001001"
"5560",104898209,5,1,"0001000"
"5561",104898210,4,1,"0001000"
"5562",104898211,5,1,"0001000"
"5563",104898212,5,1,"0001100"
"5564",104898213,5,1,"0001100"
"5565",104898214,4,1,"0001000"
"5566",104898215,5,1,"0001000"
"5567",104898216,4,1,"0001100"
"5568",104898217,4,1,"0001100"
"5569",104898218,4,1,"0001000"
"5570",104898219,5,1,"0001000"
"5571",104898220,4,1,"0001000"
"5572",104898221,4,1,"0001000"
"5573",104898222,5,1,"0001000"
"5574",104898223,4,1,"0001000"
"5575",104898224,5,1,"0001000"
"5576",104898225,0,0,"0001000"
"5577",104898226,4,1,"0001000"
"5578",104898227,5,1,"0001000"
"5579",104898228,5,1,"0001000"
"5580",104898229,4,1,"0001000"
"5581",104898230,4,1,"0001000"
"5582",104898231,4,1,"0001000"
"5583",104898232,5,1,"0001000"
"5584",104898233,5,4,"0001000"
"5585",104898234,4,1,"0001100"
"5586",104898235,4,1,"0001000"
"5587",104898236,4,1,"0001000"
"5588",104898237,5,1,"0001000"
"5589",104898238,5,1,"0001000"
"5590",104898239,5,1,"0001000"
"5591",104898240,5,1,"0001000"
"5592",104898241,4,1,"0001000"
"5593",104898242,4,1,"0001000"
"5594",104898243,5,1,"0001000"
"5595",104898244,5,1,"0001000"
"5596",104898245,5,1,"0001100"
"5597",104898246,5,1,"0001000"
"5598",104898247,5,1,"0001000"
"5599",104898248,4,1,"0001000"
"5600",104898249,4,1,"0001100"
"5601",104898250,4,1,"0001000"
"5602",104898251,5,1,"0001000"
"5603",104898252,5,4,"0001000"
"5604",104898253,4,1,"0001000"
"5605",104898254,4,1,"0001000"
"5606",104898255,4,1,"0001000"
"5607",104898256,5,1,"0001000"
"5608",104898257,4,1,"0001000"
"5609",104898258,4,1,"0001000"
"5610",104898259,5,1,"0001000"
"5611",104898260,4,1,"0001000"
"5612",104898261,4,1,"0001100"
"5613",104898262,4,1,"0001000"
"5614",104898263,5,1,"0001100"
"5615",104898264,5,1,"0001000"
"5616",104898265,5,1,"0001000"
"5617",104898266,4,1,"0001000"
"5618",104898267,5,1,"0001000"
"5619",104898268,4,1,"0001000"
"5620",104898269,5,1,"0001000"
"5621",104898270,5,1,"0001000"
"5622",104898271,4,1,"0001000"
"5623",104898272,5,1,"0001000"
"5624",104898273,4,1,"0001000"
"5625",104898274,4,1,"0001000"
"5626",104898275,4,1,"0001000"
"5627",104898276,4,1,"0001000"
"5628",104898277,5,1,"0001000"
"5629",104898278,4,1,"0001000"
"5630",104898279,4,1,"0001000"
"5631",104898280,4,1,"0001000"
"5632",104898281,5,1,"0001000"
"5633",104898282,4,1,"0001010"
"5634",104898283,4,1,"0001000"
"5635",104898284,4,1,"0001000"
"5636",104898285,5,1,"0001000"
"5637",104898286,4,1,"0001000"
"5638",104898287,4,1,"0001000"
"5639",104898288,5,1,"0001000"
"5640",104898289,5,1,"0001100"
"5641",104898290,5,1,"0001000"
"5642",104898291,4,1,"0001000"
"5643",104898292,5,1,"0001000"
"5644",104898293,4,1,"0001000"
"5645",104898294,5,1,"0001000"
"5646",104898295,5,1,"0001000"
"5647",104898296,5,1,"0001000"
"5648",104898297,4,1,"0001000"
"5649",104898298,4,1,"0001000"
"5650",104898299,5,1,"0001000"
"5651",104898300,5,1,"0001000"
"5652",104898301,5,1,"0001000"
"5653",104898302,4,1,"0001000"
"5654",104898303,5,1,"0001000"
"5655",104898304,5,1,"0001000"
"5656",104898305,5,1,"0001000"
"5657",104898306,5,1,"0001000"
"5658",104898307,5,1,"0001000"
"5659",104898308,4,1,"0001000"
"5660",104898309,4,1,"0001000"
"5661",104898310,5,1,"0001000"
"5662",104898311,4,1,"0001000"
"5663",104898312,5,1,"0001000"
"5664",104898313,5,1,"0001000"
"5665",104898314,5,1,"0001000"
"5666",104898315,5,1,"0001100"
"5667",104898316,4,1,"0001000"
"5668",104898317,4,1,"0001000"
"5669",104898318,5,1,"0001000"
"5670",104898319,5,1,"0001000"
"5671",104898320,5,1,"0001000"
"5672",104898321,5,1,"0001000"
"5673",104898322,4,1,"0001000"
"5674",104898323,5,1,"0001000"
"5675",104898324,4,1,"0001000"
"5676",104898325,5,1,"0001000"
"5677",104898326,4,1,"0001000"
"5678",104898327,4,1,"0001000"
"5679",104898328,5,1,"0001000"
"5680",104898329,5,4,"0001000"
"5681",104898330,5,4,"0001000"
"5682",104898331,4,1,"0001000"
"5683",104898332,5,1,"0001000"
"5684",104898333,4,1,"0001000"
"5685",104898334,4,1,"0001100"
"5686",104898335,5,4,"0001000"
"5687",104898336,5,1,"0001000"
"5688",104898337,5,1,"0001000"
"5689",104898338,4,4,"0001000"
"5690",104898339,5,1,"0001000"
"5691",104898340,4,4,"0001000"
"5692",104898341,5,4,"0001000"
"5693",104898342,5,1,"0001000"
"5694",104898343,5,1,"0001000"
"5695",104898344,5,4,"0001000"
"5696",104898345,5,1,"0001000"
"5697",104898346,4,1,"0001000"
"5698",104898347,5,1,"0001000"
"5699",104898348,4,4,"0001000"
"5700",104898349,4,1,"0001000"
"5701",104898350,4,1,"0001000"
"5702",104898351,5,1,"0001000"
"5703",104898352,4,1,"0001000"
"5704",104898353,5,1,"0001000"
"5705",104898354,4,1,"0001100"
"5706",104898355,4,1,"0001000"
"5707",104898356,5,1,"0001000"
"5708",104898357,4,1,"0001000"
"5709",104898358,5,1,"0001000"
"5710",104898359,4,1,"0001000"
"5711",104898360,4,1,"0001000"
"5712",104898361,5,1,"0001000"
"5713",104898362,4,1,"0001000"
"5714",104898363,4,1,"0001000"
"5715",104898364,4,1,"0001000"
"5716",104898365,4,1,"0001001"
"5717",104898366,4,1,"0001000"
"5718",104898367,5,1,"0001000"
"5719",104898368,5,1,"0001000"
"5720",104898369,4,1,"0001000"
