B AGE CODE,B AREA CODE,B BAND SIZE CODE,B BAND STATUS CODE,B BAND TYPE CODE,B BIRD STATUS,B COMMENTS,B COORD PRECISION,B DIRECTION CODE,B EXTRA INFO CODE,B FLYWAY CODE,B HOW AGED CODE,B HOW CAPTURED,B HOW SEXED CODE,B LAT,B LAT FLOAT,B LON,B LON FLOAT,B MARKER LONG DESC,B PERMIT NUM,B REMARKS,B SEX CODE,B SPECIES ID,B SPECIES NAME,BAND ID,BANDING DATE,BANDING DAY,BANDING MONTH,BANDING YEAR,BEARING,DISTANCE,E AREA CODE,E CAPTURE TIME,E CERTIFICATE FLAG,E CERTIFICATE LANGUAGE,E COMMENTS,E COORD PRECISION,E COUNTRY CODE,E COUNTY CODE,E CREATE DATE,E CREATE MONTH,E CREATE YEAR,E DIRECTION CODE,E ENC COUNTY ORIGINAL,E FLYWAY CODE,E HOW CAPTURED,E HOW OBTAINED CODE,E LAT,E LAT FLOAT,E LOCATION DESCRIPTION,E LOCATION ID,E LON,E LON FLOAT,E MARKER LONG DESC,E PLACE NAME,E PRESENT CONDITION CODE,E REMARKS,E SPECIES ID,E SPECIES NAME,E STATE CODE,E WHO OBTAINED CODE,E WHY REPORTED CODE,ENC PERMIT,ENCOUNTER DATE,ENCOUNTER DAY,ENCOUNTER MONTH,ENCOUNTER YEAR,HSS,MIN AGE AT ENC,ORIGINAL BAND,OTHER BANDS,SAME 10 MIN BLOCK,REC_SOURCE,ENC ERROR
1,7,8,0,1,3,,0,0,0,2,,,,334,33.68667,935,-93.97833,,6569,,5,1720,Canada Goose,103874745,6/26/2007,26,6,2007,E,23.1,7,,Y,E,,10,US,57,12/26/2009,12,2009,0,57,2,,1,334,33.75,,,933,-93.58333,<CLOB>,De Ann,5,,,CANADA GOOSE,5,21,61,,12/26/2009,26,12,2009,3,3.5,103874745,,N,DB,
1,7,8,0,1,3,,0,0,0,2,,,,334,33.68667,935,-93.97833,,6569,,4,1720,Canada Goose,103874747,6/26/2007,26,6,2007,NW,7.4,7,,Y,E,,10,US,81,9/13/2007,9,2007,0,,2,,1,334,33.75,,,940,-94.08333,<CLOB>,ASHDOWN,3,,,CANADA GOOSE,5,21,61,,9/12/2007,12,9,2007,1,1.25,103874747,,N,DB,
1,7,8,0,1,3,,0,0,0,2,,,,334,33.68667,935,-93.97833,,6569,,5,1720,Canada Goose,103874748,6/26/2007,26,6,2007,NE,5.6,7,,E,E,,10,US,61,9/1/2012,9,2012,0,61,2,,1,334,33.75,,,935,-93.91667,<CLOB>,MINERAL SPRINGS,5,,,CANADA GOOSE,5,21,61,,9/1/2012,1,9,2012,6,6.25,103874748,,Y,DB,
4,7,8,0,1,3,,0,0,0,2,,,,334,33.68667,935,-93.97833,,6569,,5,1720,Canada Goose,103874753,6/26/2007,26,6,2007,E,13.8,7,,E,E,,10,US,91,1/28/2012,1,2012,0,81,2,,1,334,33.75,,,934,-93.75,<CLOB>,TEXARKANA,5,,,CANADA GOOSE,5,21,61,,1/28/2012,28,1,2012,5,4.58,103874753,,N,DB,
1,7,8,0,1,3,,0,0,0,2,,,,334,33.68667,935,-93.97833,,6569,,4,1720,Canada Goose,103874756,6/26/2007,26,6,2007,NE,5.6,7,,Y,E,,10,US,81,9/14/2007,9,2007,0,,2,,1,334,33.75,MILLWOOD LAKE,,935,-93.91667,<CLOB>,ASHDOWN,5,,,CANADA GOOSE,5,21,7,,9/14/2007,14,9,2007,1,1.25,103874756,,Y,DB,
1,7,8,0,1,3,,0,0,0,2,,,,334,33.68667,935,-93.97833,,6569,,4,1720,Canada Goose,103874758,6/26/2007,26,6,2007,NW,7.4,7,,Y,E,,10,US,81,1/3/2009,1,2009,0,,2,,1,334,33.75,,,940,-94.08333,<CLOB>,ASHDOWN,5,,,CANADA GOOSE,5,21,61,,1/2/2009,2,1,2009,2,2.58,103874758,,N,DB,
4,7,8,0,1,3,,0,0,0,2,,,,334,33.68667,935,-93.97833,,6569,,4,1720,Canada Goose,103874759,6/26/2007,26,6,2007,N,16.3,7,,Y,E,,10,US,61,9/8/2008,9,2008,0,,2,,1,335,33.91667,,,935,-93.91667,<CLOB>,NASHVILLE,5,,,CANADA GOOSE,5,21,61,,9/8/2008,8,9,2008,2,1.25,103874759,,N,DB,
1,7,8,0,1,2,,0,0,0,2,,,,345,34.84278,922,-92.39694,,6569,,5,1720,Canada Goose,103881855,7/2/2007,2,7,2007,SE,10.5,7,,Y,E,,10,US,119,1/6/2008,1,2008,0,,2,,1,344,34.75,,,921,-92.25,<CLOB>,LITTLE ROCK,4,,,CANADA GOOSE,5,21,61,,1/6/2008,6,1,2008,1,1.58,103881855,,N,DB,
1,7,8,0,1,2,,0,0,0,2,,,,345,34.84278,922,-92.39694,,6569,,5,1720,Canada Goose,103881857,7/2/2007,2,7,2007,SW,45.6,7,,E,E,,10,US,59,9/6/2011,9,2011,0,59,2,,1,341,34.25,PRIVATE PROPERTY,,924,-92.75,<CLOB>,MALVERN,5,,,CANADA GOOSE,5,21,7,,9/2/2011,2,9,2011,5,5.25,103881857,,N,DB,
1,7,8,0,1,2,,0,0,0,2,,,,345,34.84278,922,-92.39694,,6569,,5,1720,Canada Goose,103881860,7/2/2007,2,7,2007,SW,45.6,7,,Y,E,,10,US,59,9/2/2008,9,2008,0,,2,,1,341,34.25,,,924,-92.75,<CLOB>,MALVERN,5,,,CANADA GOOSE,5,21,61,,9/1/2008,1,9,2008,2,2.25,103881860,,N,DB,
4,7,8,0,1,2,,0,0,0,2,,,,345,34.84278,922,-92.39694,,6569,,5,1720,Canada Goose,103881863,7/2/2007,2,7,2007,N,5.2,7,,E,E,,10,US,119,8/21/2010,8,2010,0,119,2,,0,345,34.91667,,,922,-92.41667,<CLOB>,MAUMELLE,5,,,CANADA GOOSE,5,21,61,,8/21/2010,21,8,2010,4,3.17,103881863,,Y,DB,
1,7,8,0,1,2,,0,0,0,2,,,,345,34.84278,922,-92.39694,,6569,,4,1720,Canada Goose,103881865,7/2/2007,2,7,2007,NW,40.7,7,,Y,E,,10,US,115,9/5/2010,9,2010,0,115,2,,1,351,35.25,ARKANSAS RIVER,,925,-92.91667,<CLOB>,ATKINS,5,,,LARGE CANADA GOOSE,5,21,7,,9/5/2010,5,9,2010,4,4.25,103881865,,N,DB,
1,7,8,0,1,2,,0,0,0,2,,,,345,34.84278,922,-92.39694,,6569,,4,1720,Canada Goose,103881867,7/2/2007,2,7,2007,SE,10.5,7,,Y,E,,10,US,119,1/6/2008,1,2008,0,,2,,1,344,34.75,,,921,-92.25,<CLOB>,LITTLE ROCK,4,,,CANADA GOOSE,5,21,61,,1/6/2008,6,1,2008,1,1.58,103881867,,N,DB,
4,7,8,0,1,2,,0,0,0,2,,,,345,34.84278,922,-92.39694,,6569,,5,1720,Canada Goose,103881869,7/2/2007,2,7,2007,SW,50.5,7,,Y,E,,10,US,59,1/31/2010,1,2010,0,59,2,,1,341,34.25,,,925,-92.91667,<CLOB>,MALVERN,5,,,CANADA GOOSE,5,21,61,,1/31/2010,31,1,2010,3,2.58,103881869,,N,DB,
4,7,8,0,1,2,,0,0,0,2,,,,345,34.84278,922,-92.39694,,6569,,5,1720,Canada Goose,103881872,7/2/2007,2,7,2007,SW,12.4,7,,Y,E,loc des found in place 10 min blk ;,10,US,119,12/25/2010,12,2010,0,119,2,,1,344,34.75,ARKANSAS RIVER,,923,-92.58333,<CLOB>,MAUMELLE,5,,,CANADA GOOSE,5,21,7,,12/23/2010,23,12,2010,4,3.5,103881872,,N,DB,
4,7,8,0,1,2,,0,0,0,2,,,,345,34.84278,922,-92.39694,,6569,,5,1720,Canada Goose,103881876,7/2/2007,2,7,2007,S,6.5,7,,Y,E,,10,US,119,10/6/2009,10,2009,0,0,2,,1,344,34.75,,,922,-92.41667,<CLOB>,LITTLE ROCK,5,,,CANADA GOOSE,5,21,61,,10/6/2009,6,10,2009,3,2.33,103881876,,N,DB,
4,7,8,0,1,2,,0,0,0,2,,,,345,34.84278,922,-92.39694,,6569,,4,1720,Canada Goose,103881878,7/2/2007,2,7,2007,SW,42.9,7,,E,E,,10,US,51,9/15/2012,9,2012,0,51,2,,45,343,34.58333,,,930,-93.08333,<CLOB>,HOT SPRINGS,3,,,CANADA GOOSE,5,21,61,,9/15/2012,15,9,2012,6,5.25,103881878,,N,DB,
4,7,8,0,1,2,,0,0,0,2,,,,345,34.84278,922,-92.39694,,6569,,4,1720,Canada Goose,103881879,7/2/2007,2,7,2007,SE,10.5,7,,E,E,,10,US,119,9/1/2010,9,2010,0,119,2,,1,344,34.75,,,921,-92.25,<CLOB>,LITTLE ROCK,4,,,CANADA GOOSE,5,21,61,,9/1/2010,1,9,2010,4,3.25,103881879,,N,DB,
4,7,8,0,1,2,,0,0,0,2,,,,345,34.84278,922,-92.39694,,6569,,4,1720,Canada Goose,103881880,7/2/2007,2,7,2007,N,5.2,7,,Y,E,,10,US,119,9/2/2008,9,2008,0,,2,,1,345,34.91667,,,922,-92.41667,<CLOB>,LITTLE ROCK,5,,,CANADA GOOSE,5,21,61,,9/1/2008,1,9,2008,2,1.25,103881880,,Y,DB,
4,7,8,0,1,2,,0,0,0,2,,,,345,34.84278,922,-92.39694,,6569,,5,1720,Canada Goose,103881881,7/2/2007,2,7,2007,N,5.2,7,,E,E,,10,US,119,11/9/2009,11,2009,0,119,2,,0,345,34.91667,,,922,-92.41667,<CLOB>,MAUMELLE,5,,,CANADA GOOSE,5,21,61,,10/12/2009,12,10,2009,3,2.33,103881881,,Y,DB,
4,7,8,0,1,2,,0,0,0,2,,,,345,34.84278,922,-92.39694,,6569,,4,1720,Canada Goose,103881886,7/2/2007,2,7,2007,N,5.2,7,,Y,E,,10,US,119,9/2/2008,9,2008,0,,2,,1,345,34.91667,,,922,-92.41667,<CLOB>,LITTLE ROCK,5,,,CANADA GOOSE,5,21,61,,9/1/2008,1,9,2008,2,1.25,103881886,,Y,DB,
1,7,8,0,1,2,,0,0,0,2,,,,345,34.84278,922,-92.39694,,6569,,5,1720,Canada Goose,103881887,7/2/2007,2,7,2007,N,5.2,7,,Y,E,,10,US,119,9/2/2008,9,2008,0,,2,,1,345,34.91667,,,922,-92.41667,<CLOB>,LITTLE ROCK,5,,,CANADA GOOSE,5,21,61,,9/1/2008,1,9,2008,2,2.25,103881887,,Y,DB,
4,7,8,0,1,2,,0,0,0,2,,,,345,34.84278,922,-92.39694,,6569,,5,1720,Canada Goose,103881888,7/2/2007,2,7,2007,SW,45.6,7,,Y,E,,10,US,59,2/11/2010,2,2010,0,59,2,,1,341,34.25,,,924,-92.75,<CLOB>,MALVERN,5,,,CANADA GOOSE,5,21,61,,1/31/2010,31,1,2010,3,2.58,103881888,,N,DB,
4,7,8,0,1,2,,0,0,0,2,,,,345,34.84278,922,-92.39694,,6569,,5,1720,Canada Goose,103881894,7/2/2007,2,7,2007,SW,35.6,7,,Y,E,,10,US,59,1/19/2009,1,2009,0,,2,,0,342,34.41667,,,924,-92.75,<CLOB>,MALVERN,5,,,GOOSE,5,21,61,,1/18/2009,18,1,2009,2,1.58,103881894,,N,DB,
1,7,8,0,1,2,,0,0,0,2,,,,345,34.84278,922,-92.39694,,6569,,4,1720,Canada Goose,103881897,7/2/2007,2,7,2007,SW,45.6,7,,Y,E,,10,US,59,1/9/2009,1,2009,0,,2,,1,341,34.25,,,924,-92.75,<CLOB>,MALVERN,5,,,CANADA GOOSE,5,21,61,,1/9/2009,9,1,2009,2,2.58,103881897,,N,DB,
4,7,8,0,1,2,,0,0,0,2,,,,345,34.84278,922,-92.39694,,6569,,5,1720,Canada Goose,103881907,7/2/2007,2,7,2007,SE,10.5,7,,Y,E,,10,US,119,9/3/2008,9,2008,0,,2,,1,344,34.75,,,921,-92.25,<CLOB>,NORTH LITTLE ROCK,5,,,GOOSE,5,21,61,,9/3/2008,3,9,2008,2,1.25,103881907,,N,DB,
1,7,8,0,1,2,,0,0,0,2,,,,345,34.84278,922,-92.39694,,6569,,5,1720,Canada Goose,103881908,7/2/2007,2,7,2007,NE,2.7,7,,E,E,lrm: M;,0,US,119,9/29/2012 22:07,9,2012,0,119,2,,1,345,34.8731,,,922,-92.36579,<CLOB>,Marche,5,,,Canada Goose,5,21,7,,9/29/2012,29,9,2012,6,6.25,103881908,,Y,DB,
1,7,8,0,1,2,,0,0,0,2,,,,345,34.84278,922,-92.39694,,6569,,4,1720,Canada Goose,103881910,7/2/2007,2,7,2007,N,5.2,7,,E,E,,10,US,45,12/12/2011,12,2011,0,119,2,,1,345,34.91667,NEAR GRASSY LAKE WMA,,922,-92.41667,<CLOB>,MAYFLOWER,5,,,Unknown,5,21,7,,12/12/2011,12,12,2011,5,5.5,103881910,,Y,DB,
4,7,8,0,1,2,,0,0,0,2,,,,345,34.84278,922,-92.39694,,6569,,4,1720,Canada Goose,103881911,7/2/2007,2,7,2007,SW,35.6,7,,Y,E,,10,US,59,1/30/2010,1,2010,0,59,2,,1,342,34.41667,,,924,-92.75,<CLOB>,MALVERN,5,,,GOOSE,5,21,61,,1/30/2010,30,1,2010,3,2.58,103881911,,N,DB,
4,7,8,0,1,2,,0,0,0,2,,,,345,34.84278,922,-92.39694,,6569,,4,1720,Canada Goose,103881917,7/2/2007,2,7,2007,SW,45.6,7,,Y,E,,10,US,59,1/11/2009,1,2009,0,,2,,1,341,34.25,,,924,-92.75,<CLOB>,MALVERN,5,,,CANADA GOOSE,5,21,61,,1/11/2009,11,1,2009,2,1.58,103881917,,N,DB,
4,7,8,0,1,2,,0,0,0,2,,,,345,34.84278,922,-92.39694,,6569,,4,1720,Canada Goose,103881918,7/2/2007,2,7,2007,S,37.6,7,,E,E,corrected how obt per fndr email,11,US,53,12/26/2012,12,2012,0,53,2,,0,341,34.30704,,,921,-92.27889,<CLOB>,SHERIDAN,5,,,CANADA GOOSE,5,21,61,,4/15/2012,15,4,2012,5,4.83,103881918,,N,DB,
1,7,8,0,1,2,,0,0,0,2,,,,345,34.84278,922,-92.39694,,6569,,5,1720,Canada Goose,103881920,7/2/2007,2,7,2007,SW,8.3,7,,N,E,lrm: M;;,0,US,119,3/7/2014 23:29,3,2014,0,119,2,,52,344,34.75234,,,922,-92.49209,<CLOB>,Ferndale,7,,,Canada Goose,5,21,7,,3/6/2014,6,3,2014,7,7.75,103881920,,N,DB,
1,7,8,0,1,2,,0,0,0,2,,,,345,34.84278,922,-92.39694,,6569,,4,1720,Canada Goose,103881922,7/2/2007,2,7,2007,NE,9.8,7,,E,E,,10,US,119,1/9/2012,1,2012,0,119,2,,1,345,34.91667,,,921,-92.25,<CLOB>,MAUMELLE,5,,,CANADA GOOSE,5,21,61,,1/8/2012,8,1,2012,5,5.58,103881922,,N,DB,
4,7,8,0,1,2,,0,0,0,2,,,,345,34.84278,922,-92.39694,,6569,,4,1720,Canada Goose,103881926,7/2/2007,2,7,2007,W,51.6,7,,Y,E,,10,US,51,1/17/2010,1,2010,0,51,2,,1,343,34.58333,,,931,-93.25,<CLOB>,HOT SPRINGS,5,,,CANADA GOOSE,5,21,61,,1/17/2010,17,1,2010,3,2.58,103881926,,N,DB,
1,7,8,0,1,3,Mod. per 06569_201307091649B;,0,0,0,2,,,,351,35.19167,924,-92.725,,6569,,4,1720,Canada Goose,103881339,6/27/2007,27,6,2007,S,4,7,,E,E,lrm: M;;,0,US,29,9/15/2013 20:16,9,2013,0,29,2,,1,350,35.1362,,,924,-92.74214,<CLOB>,Oppelo,5,"Near Morrelton, ARK",,Canada Goose,5,21,7,,9/14/2013,14,9,2013,7,7.25,103881339,,N,DB,
1,7,8,0,1,3,Mod. per 06569_201307091649B;,0,0,0,2,,,,351,35.19167,924,-92.725,,6569,,5,1720,Canada Goose,103881342,6/27/2007,27,6,2007,N,4.3,7,,Y,E,,10,US,29,9/27/2009,9,2009,0,29,2,,1,351,35.25,,,924,-92.75,<CLOB>,MORRILLTON,5,,,CANADA GOOSE,5,21,61,,9/27/2009,27,9,2009,3,3.25,103881342,,Y,DB,
1,7,8,0,1,3,Mod. per 06569_201307091649B;,0,0,0,2,,,,351,35.19167,924,-92.725,,6569,,4,1720,Canada Goose,103881343,6/27/2007,27,6,2007,SE,11,7,,E,E,,10,US,29,1/23/2008,1,2008,0,,2,,1,350,35.08333,,,923,-92.58333,<CLOB>,MORRILTON,5,,,CANADA GOOSE,5,21,61,,1/23/2008,23,1,2008,1,1.58,103881343,,N,DB,
1,7,8,0,1,3,Mod. per 06569_201307091649B;,0,0,0,2,,,,351,35.19167,924,-92.725,,6569,,5,1720,Canada Goose,103881345,6/27/2007,27,6,2007,N,4.3,7,,Y,E,,10,US,29,1/9/2008,1,2008,0,,2,,1,351,35.25,,,924,-92.75,<CLOB>,MORRILTON,5,,,CANADA GOOSE,5,21,61,,1/6/2008,6,1,2008,1,1.58,103881345,,Y,DB,
1,7,8,0,1,3,Mod. per 06569_201307091649B;,0,0,0,2,,,,351,35.19167,924,-92.725,,6569,,5,1720,Canada Goose,103881348,6/27/2007,27,6,2007,SE,33,7,,Y,E,"no reply from fdr, assigned state cp (town and county mismatch);;",12,US,29,2/1/2010,2,2010,0,29,2,,1,344,34.75037,,,923,-92.50044,<CLOB>,MARVELL,5,,,CANADA GOOSE,5,21,61,,1/31/2010,31,1,2010,3,3.58,103881348,,N,DB,
4,7,8,0,1,3,Mod. per 06569_201307091649B;,0,0,0,2,,,,351,35.19167,924,-92.725,,6569,,5,1720,Canada Goose,103881349,6/27/2007,27,6,2007,N,4.3,7,,Y,E,,10,US,29,1/28/2009,1,2009,0,,2,,1,351,35.25,,,924,-92.75,<CLOB>,MORRILTON,5,,,CANADA GOOSE,5,21,61,,1/16/2009,16,1,2009,2,1.58,103881349,,Y,DB,
1,7,8,0,1,3,Mod. per 06569_201307091649B;,0,0,0,2,,,,351,35.19167,924,-92.725,,6569,,5,1720,Canada Goose,103881355,6/27/2007,27,6,2007,N,4.3,7,,Y,E,,10,US,29,1/15/2008,1,2008,0,,2,,1,351,35.25,,,924,-92.75,<CLOB>,OVERCUP,5,,,CANADA GOOSE,5,21,61,,1/14/2008,14,1,2008,1,1.58,103881355,,Y,DB,
1,7,8,0,1,3,Mod. per 06569_201307091649B;,0,0,0,2,,,,351,35.19167,924,-92.725,,6569,,5,1720,Canada Goose,103881359,6/27/2007,27,6,2007,S,7.6,7,,Y,E,,10,US,105,9/1/2008,9,2008,0,,2,,1,350,35.08333,,,924,-92.75,<CLOB>,Perryville,5,,,CANADA GOOSE,5,21,61,,9/1/2008,1,9,2008,2,2.25,103881359,,N,DB,
1,7,8,0,1,3,Mod. per 06569_201307091649B;,0,0,0,2,,,,351,35.19167,924,-92.725,,6569,,4,1720,Canada Goose,103881363,6/27/2007,27,6,2007,N,4.3,7,,Y,E,,10,US,29,1/16/2010,1,2010,0,29,2,,1,351,35.25,,,924,-92.75,<CLOB>,BLACKWELL,5,,,CANADA GOOSE,5,21,61,,1/16/2010,16,1,2010,3,3.58,103881363,,Y,DB,
1,7,8,0,1,3,Mod. per 06569_201307091649B;,0,0,0,2,,,,351,35.19167,924,-92.725,,6569,,5,1720,Canada Goose,103881364,6/27/2007,27,6,2007,S,7.6,7,,Y,E,mod per fdr ltr 7/29/10,10,US,29,2/1/2010 11:07,2,2010,0,29,2,,1,350,35.08333,ED GORDON,,924,-92.75,<CLOB>,Morrilton,5,,,CANADA GOOSE,5,21,62,,1/16/2010,16,1,2010,3,3.58,103881364,,N,DB,
1,7,8,0,1,3,Mod. per 06569_201307091649B;,0,0,0,2,,,,351,35.19167,924,-92.725,,6569,,5,1720,Canada Goose,103881365,6/27/2007,27,6,2007,W,11.5,7,,Y,E,,10,US,29,1/25/2009,1,2009,0,,2,,1,351,35.25,,,925,-92.91667,<CLOB>,MORRILTON,5,,,CANADA GOOSE,5,21,61,,1/25/2009,25,1,2009,2,2.58,103881365,,N,DB,
1,7,8,0,1,3,Mod. per 06569_201307091649B;,0,0,0,2,,,,351,35.19167,924,-92.725,,6569,,5,1720,Canada Goose,103881368,6/27/2007,27,6,2007,N,4.3,7,,Y,E,,10,US,29,1/18/2010,1,2010,0,29,2,,1,351,35.25,,,924,-92.75,<CLOB>,MORRILTON,5,,,CANADA GOOSE,5,21,61,,1/18/2010,18,1,2010,3,3.58,103881368,,Y,DB,
1,7,8,0,1,3,Mod. per 06569_201307091649B;,0,0,0,2,,,,351,35.19167,924,-92.725,,6569,,5,1720,Canada Goose,103881370,6/27/2007,27,6,2007,SE,11,7,,Y,E,,10,US,29,1/23/2009,1,2009,0,29,2,,1,350,35.08333,,,923,-92.58333,<CLOB>,Menifee,4,,,CANADA GOOSE,5,21,61,,1/23/2009,23,1,2009,2,2.58,103881370,,N,DB,
1,7,8,0,1,3,Mod. per 06569_201307091649B;,0,0,0,2,,,,351,35.19167,924,-92.725,,6569,,4,1720,Canada Goose,103881371,6/27/2007,27,6,2007,NE,17.5,7,,Y,E,,10,US,29,1/12/2008,1,2008,0,,2,,1,352,35.41667,,,923,-92.58333,<CLOB>,PLUMERVILLE,5,,,CANADA GOOSE,5,21,61,,1/12/2008,12,1,2008,1,1.58,103881371,,N,DB,
1,7,8,0,1,3,Mod. per 06569_201307091649B;,0,0,0,2,,,,351,35.19167,924,-92.725,,6569,,5,1720,Canada Goose,103881372,6/27/2007,27,6,2007,N,4.3,7,,Y,E,,10,US,29,9/27/2009,9,2009,0,29,2,,1,351,35.25,,,924,-92.75,<CLOB>,MORRILTON,5,,,CANADA GOOSE,5,21,61,,9/27/2009,27,9,2009,3,3.25,103881372,,Y,DB,
1,7,8,0,1,3,Mod. per 06569_201307091649B;,0,0,0,2,,,,351,35.19167,924,-92.725,,6569,,5,1720,Canada Goose,103881375,6/27/2007,27,6,2007,SE,11.5,7,,E,E,,11,US,45,12/27/2012,12,2012,0,45,2,,1,350,35.0887,,,923,-92.56564,<CLOB>,CONWAY,5,,,CANADA GOOSE,5,21,61,,12/27/2012,27,12,2012,6,6.5,103881375,,N,DB,
1,7,8,0,1,3,Mod. per 06569_201307091649B;,0,0,0,2,,,,351,35.19167,924,-92.725,,6569,,5,1720,Canada Goose,103881376,6/27/2007,27,6,2007,SE,11,7,,Y,E,,10,US,29,1/14/2008,1,2008,0,,2,,1,350,35.08333,,,923,-92.58333,<CLOB>,PLUMMERVILLE,5,,,CANADA GOOSE,5,21,61,,1/12/2008,12,1,2008,1,1.58,103881376,,N,DB,
4,7,8,0,1,3,Mod. per 06569_201307091649B;,0,0,0,2,,,,351,35.19167,924,-92.725,,6569,,4,1720,Canada Goose,103881377,6/27/2007,27,6,2007,SE,11,7,,Y,E,,10,US,29,1/13/2008,1,2008,0,,2,,1,350,35.08333,,,923,-92.58333,<CLOB>,PLUMERVILLE,5,,,CANADA GOOSE,5,21,61,,1/12/2008,12,1,2008,1,0.58,103881377,,N,DB,
1,7,8,0,1,3,Mod. per 06569_201307091649B;,0,0,0,2,,,,351,35.19167,924,-92.725,,6569,,5,1720,Canada Goose,103881378,6/27/2007,27,6,2007,N,4.3,7,,Y,E,,10,US,29,9/11/2007,9,2007,0,,2,,1,351,35.25,,,924,-92.75,<CLOB>,MORRILTON,3,,,CANADA GOOSE,5,21,61,,9/10/2007,10,9,2007,1,1.25,103881378,,Y,DB,
1,7,8,0,1,2,,0,0,0,2,,,,351,35.285,931,-93.20333,,6569,,4,1720,Canada Goose,103881380,6/28/2007,28,6,2007,E,7.2,7,,Y,E,,10,US,115,9/1/2009,9,2009,0,115,2,,1,351,35.25,,,930,-93.08333,<CLOB>,Russellville,5,,,CANADA GOOSE,5,21,61,,9/1/2009,1,9,2009,3,3.25,103881380,,N,DB,
1,7,8,0,1,2,,0,0,0,2,,,,351,35.285,931,-93.20333,,6569,,4,1720,Canada Goose,103881382,6/28/2007,28,6,2007,E,7.2,7,,Y,E,,10,US,115,2/2/2011 11:41,2,2011,0,0,2,,1,351,35.25,,,930,-93.08333,<CLOB>,Russellville,5,,,CANADA GOOSE,5,21,62,,12/21/2010,21,12,2010,4,4.5,103881382,,N,DB,
1,7,8,0,1,2,,0,0,0,2,,,,351,35.285,931,-93.20333,,6569,,4,1720,Canada Goose,103881390,6/28/2007,28,6,2007,E,7.2,7,,Y,E,,10,US,115,9/21/2007,9,2007,0,,2,,1,351,35.25,,,930,-93.08333,<CLOB>,RUSSELLVILLE,3,,,CANADA GOOSE,5,21,61,,9/12/2007,12,9,2007,1,1.25,103881390,,N,DB,
1,7,8,0,1,2,,0,0,0,2,,,,351,35.285,931,-93.20333,,6569,,4,1720,Canada Goose,103881400,6/28/2007,28,6,2007,W,68.9,7,,Y,E,,10,US,131,1/26/2010,1,2010,0,131,2,,1,352,35.41667,,,942,-94.41667,<CLOB>,FORT SMITH,5,,,UNKNOWN,5,21,61,,,99,12,2009,3,3.5,103881400,,N,DB,
1,7,8,0,1,2,,0,0,0,2,,,,351,35.285,931,-93.20333,,6569,,4,1720,Canada Goose,103881412,6/28/2007,28,6,2007,SW,3.6,7,,Y,E,,10,US,149,1/22/2011,1,2011,0,149,2,,1,351,35.25,,,931,-93.25,<CLOB>,DARDANELLE,5,,,CANADA GOOSE,5,21,61,,1/21/2011,21,1,2011,4,4.58,103881412,,Y,DB,
1,7,8,0,1,2,,0,0,0,2,,,,351,35.285,931,-93.20333,,6569,,4,1720,Canada Goose,103881415,6/28/2007,28,6,2007,S,75.9,7,,Y,E,,10,US,59,1/13/2009,1,2009,0,,2,,1,341,34.25,,,924,-92.75,<CLOB>,MALVERN,5,,,CANADA GOOSE,5,21,61,,1/10/2009,10,1,2009,2,2.58,103881415,,N,DB,
1,7,8,0,1,2,,0,0,0,2,,,,351,35.285,931,-93.20333,,6569,,4,1720,Canada Goose,103881417,6/28/2007,28,6,2007,N,20.8,7,,Y,E,,10,US,115,9/1/2007,9,2007,0,,2,,1,353,35.58333,,,931,-93.25,<CLOB>,LONDON,3,,,CANADA GOOSE,5,21,61,,9/1/2007,1,9,2007,1,1.25,103881417,,N,DB,
1,7,8,0,1,2,,0,0,0,2,,,,351,35.285,931,-93.20333,,6569,,4,1720,Canada Goose,103881420,6/28/2007,28,6,2007,E,7.2,7,,Y,E,,10,US,115,2/7/2008,2,2008,0,,2,,1,351,35.25,,,930,-93.08333,<CLOB>,RUSSELLVILLE,5,,,CANADA GOOSE,5,21,61,,1/13/2008,13,1,2008,1,1.58,103881420,,N,DB,
1,7,8,0,1,2,,0,0,0,2,,,,351,35.285,931,-93.20333,,6569,,4,1720,Canada Goose,103881425,6/28/2007,28,6,2007,E,7.2,7,,Y,E,,10,US,115,9/2/2010,9,2010,0,115,2,,1,351,35.25,,,930,-93.08333,<CLOB>,RUSSELLVILLE,5,,,CANADA GOOSE,5,21,61,,9/1/2010,1,9,2010,4,4.25,103881425,,N,DB,
4,7,8,0,1,2,,0,0,0,2,,,,351,35.285,931,-93.20333,,6569,,4,1720,Canada Goose,103881427,6/28/2007,28,6,2007,NW,15.1,7,,Y,E,,10,US,83,9/3/2007,9,2007,0,,2,,1,352,35.41667,,,932,-93.41667,<CLOB>,DUBLIN,3,,,CANADA GOOSE,5,21,61,,9/3/2007,3,9,2007,1,0.25,103881427,,N,DB,
4,7,8,0,1,2,,0,0,0,2,,,,351,35.285,931,-93.20333,,6569,,5,1720,Canada Goose,103881431,6/28/2007,28,6,2007,NW,15.1,7,,Y,E,,10,US,83,9/4/2007,9,2007,0,,2,,1,352,35.41667,,,932,-93.41667,<CLOB>,SCRANTON,3,,,CANADA GOOSE,5,21,61,,9/1/2007,1,9,2007,1,0.25,103881431,,N,DB,
