"band_id","b_age_code","b_sex_code","banding_day","banding_month","banding_year","state","encounter_day","encounter_month","encounter_year","e_present_condition_code","l_d"
116809503,4,5,1,7,2014,"AR",NA,NA,NA,7,"alive"
116809585,4,4,1,7,2014,"AR",NA,NA,NA,7,"alive"
116809640,1,5,2,7,2014,"AR",NA,NA,NA,7,"alive"
116809859,1,5,2,7,2014,"AR",NA,NA,NA,7,"alive"
116809909,1,5,2,7,2014,"AR",NA,NA,NA,7,"alive"
116809924,1,5,9,7,2014,"AR",NA,NA,NA,7,"alive"
104898578,1,4,27,6,2008,"AR",NA,NA,NA,7,"alive"
104898581,1,5,27,6,2008,"AR",NA,NA,NA,7,"alive"
104898582,1,4,27,6,2008,"AR",NA,NA,NA,7,"alive"
104898588,1,5,27,6,2008,"AR",NA,NA,NA,7,"alive"
104898592,1,4,27,6,2008,"AR",NA,NA,NA,7,"alive"
104898390,1,4,26,6,2008,"AR",NA,NA,NA,7,"alive"
104898423,4,5,27,6,2008,"AR",NA,NA,NA,7,"alive"
104898430,1,4,27,6,2008,"AR",NA,NA,NA,7,"alive"
104898438,1,5,27,6,2008,"AR",NA,NA,NA,7,"alive"
104898460,1,5,27,6,2008,"AR",NA,NA,NA,7,"alive"
104898463,1,4,27,6,2008,"AR",NA,NA,NA,7,"alive"
104898474,1,5,27,6,2008,"AR",NA,NA,NA,7,"alive"
104898479,1,5,27,6,2008,"AR",NA,NA,NA,7,"alive"
104898355,1,4,26,6,2008,"AR",NA,NA,NA,7,"alive"
104898364,1,4,26,6,2008,"AR",NA,NA,NA,7,"alive"
104898284,1,4,26,6,2008,"AR",NA,NA,NA,7,"alive"
104898300,1,5,26,6,2008,"AR",NA,NA,NA,7,"alive"
104898309,1,4,26,6,2008,"AR",NA,NA,NA,7,"alive"
104898314,1,5,26,6,2008,"AR",NA,NA,NA,7,"alive"
104898319,1,5,26,6,2008,"AR",NA,NA,NA,7,"alive"
104898486,1,4,27,6,2008,"AR",NA,NA,NA,7,"alive"
104898503,1,4,27,6,2008,"AR",NA,NA,NA,7,"alive"
104898553,1,4,27,6,2008,"AR",NA,NA,NA,7,"alive"
103887066,1,5,24,6,2008,"AR",NA,NA,NA,7,"alive"
103887067,1,4,24,6,2008,"AR",NA,NA,NA,7,"alive"
103887107,1,4,24,6,2008,"AR",NA,NA,NA,7,"alive"
103887111,1,5,24,6,2008,"AR",NA,NA,NA,7,"alive"
103887125,1,4,24,6,2008,"AR",NA,NA,NA,7,"alive"
103887144,1,5,24,6,2008,"AR",NA,NA,NA,7,"alive"
103887163,1,4,24,6,2008,"AR",NA,NA,NA,7,"alive"
103887179,1,4,24,6,2008,"AR",NA,NA,NA,7,"alive"
103887192,1,4,24,6,2008,"AR",NA,NA,NA,7,"alive"
114889543,4,5,24,6,2013,"AR",NA,NA,NA,7,"alive"
107821091,1,4,24,6,2013,"AR",NA,NA,NA,7,"alive"
107821092,4,5,24,6,2013,"AR",NA,NA,NA,7,"alive"
114825057,4,5,26,6,2013,"AR",NA,NA,NA,7,"alive"
114825074,1,4,26,6,2013,"AR",NA,NA,NA,7,"alive"
114825077,1,4,26,6,2013,"AR",NA,NA,NA,7,"alive"
114825090,4,5,26,6,2013,"AR",NA,NA,NA,7,"alive"
114825095,1,5,26,6,2013,"AR",NA,NA,NA,7,"alive"
114825110,4,5,26,6,2013,"AR",NA,NA,NA,7,"alive"
114825111,1,4,26,6,2013,"AR",NA,NA,NA,7,"alive"
114825153,1,5,26,6,2013,"AR",NA,NA,NA,7,"alive"
114825161,1,4,26,6,2013,"AR",NA,NA,NA,7,"alive"
114825163,1,5,26,6,2013,"AR",NA,NA,NA,7,"alive"
114825183,1,5,26,6,2013,"AR",NA,NA,NA,7,"alive"
114825194,4,5,26,6,2013,"AR",NA,NA,NA,7,"alive"
114825197,1,5,26,6,2013,"AR",NA,NA,NA,7,"alive"
114889521,4,5,24,6,2013,"AR",NA,NA,NA,7,"alive"
114889523,4,4,24,6,2013,"AR",NA,NA,NA,7,"alive"
114889568,1,4,25,6,2013,"AR",NA,NA,NA,7,"alive"
114889580,4,5,25,6,2013,"AR",NA,NA,NA,7,"alive"
114889585,4,4,25,6,2013,"AR",NA,NA,NA,7,"alive"
114889587,1,5,25,6,2013,"AR",NA,NA,NA,7,"alive"
114889589,1,4,25,6,2013,"AR",NA,NA,NA,7,"alive"
114889595,4,5,25,6,2013,"AR",NA,NA,NA,7,"alive"
114889711,4,5,26,6,2013,"AR",NA,NA,NA,7,"alive"
114889723,1,4,26,6,2013,"AR",NA,NA,NA,7,"alive"
114889749,1,4,26,6,2013,"AR",NA,NA,NA,7,"alive"
114889761,1,5,26,6,2013,"AR",NA,NA,NA,7,"alive"
114889762,1,5,26,6,2013,"AR",NA,NA,NA,7,"alive"
114889767,1,5,26,6,2013,"AR",NA,NA,NA,7,"alive"
114889775,1,4,26,6,2013,"AR",NA,NA,NA,7,"alive"
114889792,1,5,26,6,2013,"AR",NA,NA,NA,7,"alive"
114889795,1,5,26,6,2013,"AR",NA,NA,NA,7,"alive"
114889800,1,5,26,6,2013,"AR",NA,NA,NA,7,"alive"
114889809,1,5,26,6,2013,"AR",NA,NA,NA,7,"alive"
114889810,1,5,26,6,2013,"AR",NA,NA,NA,7,"alive"
114889811,1,4,26,6,2013,"AR",NA,NA,NA,7,"alive"
114889850,4,4,27,6,2013,"AR",NA,NA,NA,7,"alive"
114889858,4,5,27,6,2013,"AR",NA,NA,NA,7,"alive"
114889871,1,4,27,6,2013,"AR",NA,NA,NA,7,"alive"
114889882,1,4,27,6,2013,"AR",NA,NA,NA,7,"alive"
114889887,1,5,27,6,2013,"AR",NA,NA,NA,7,"alive"
114889892,1,4,27,6,2013,"AR",NA,NA,NA,7,"alive"
114889909,1,4,27,6,2013,"AR",NA,NA,NA,7,"alive"
114889922,1,5,27,6,2013,"AR",NA,NA,NA,7,"alive"
114889947,1,5,27,6,2013,"AR",NA,NA,NA,7,"alive"
114889958,1,4,27,6,2013,"AR",NA,NA,NA,7,"alive"
114889959,1,4,27,6,2013,"AR",NA,NA,NA,7,"alive"
114889962,1,4,27,6,2013,"AR",NA,NA,NA,7,"alive"
114889993,1,4,27,6,2013,"AR",NA,NA,NA,7,"alive"
114890015,1,4,27,6,2013,"AR",NA,NA,NA,7,"alive"
114890018,1,4,1,7,2013,"AR",NA,NA,NA,7,"alive"
114890064,1,5,1,7,2013,"AR",NA,NA,NA,7,"alive"
114890066,1,5,1,7,2013,"AR",NA,NA,NA,7,"alive"
114890073,1,5,1,7,2013,"AR",NA,NA,NA,7,"alive"
114890083,1,5,1,7,2013,"AR",NA,NA,NA,7,"alive"
114890117,1,5,1,7,2013,"AR",NA,NA,NA,7,"alive"
114890124,1,5,1,7,2013,"AR",NA,NA,NA,7,"alive"
114890134,1,5,1,7,2013,"AR",NA,NA,NA,7,"alive"
114890153,1,4,1,7,2013,"AR",NA,NA,NA,7,"alive"
114890174,1,5,1,7,2013,"AR",NA,NA,NA,7,"alive"
114890234,1,4,2,7,2013,"AR",NA,NA,NA,7,"alive"
114890238,1,5,2,7,2013,"AR",NA,NA,NA,7,"alive"
114890263,1,5,2,7,2013,"AR",NA,NA,NA,7,"alive"
114890274,1,5,2,7,2013,"AR",NA,NA,NA,7,"alive"
114890276,1,4,2,7,2013,"AR",NA,NA,NA,7,"alive"
114890287,1,5,2,7,2013,"AR",NA,NA,NA,7,"alive"
114890297,1,4,2,7,2013,"AR",NA,NA,NA,7,"alive"
114890298,1,4,2,7,2013,"AR",NA,NA,NA,7,"alive"
114890306,1,5,2,7,2013,"AR",NA,NA,NA,7,"alive"
114890329,1,5,2,7,2013,"AR",NA,NA,NA,7,"alive"
114890357,1,4,3,7,2013,"AR",NA,NA,NA,7,"alive"
114890402,1,5,3,7,2013,"AR",NA,NA,NA,7,"alive"
114890420,1,5,3,7,2013,"AR",NA,NA,NA,7,"alive"
114890437,4,4,3,7,2013,"AR",NA,NA,NA,7,"alive"
114890448,4,4,3,7,2013,"AR",NA,NA,NA,7,"alive"
114890453,4,4,3,7,2013,"AR",NA,NA,NA,7,"alive"
114890469,4,5,3,7,2013,"AR",NA,NA,NA,7,"alive"
113842108,1,4,24,6,2011,"AR",NA,NA,NA,7,"alive"
113842161,1,5,27,6,2011,"AR",NA,NA,NA,7,"alive"
113842177,4,5,27,6,2011,"AR",NA,NA,NA,7,"alive"
113842181,4,5,27,6,2011,"AR",NA,NA,NA,7,"alive"
113842191,1,5,29,6,2011,"AR",NA,NA,NA,7,"alive"
113842212,4,5,29,6,2011,"AR",NA,NA,NA,7,"alive"
113842220,4,5,29,6,2011,"AR",NA,NA,NA,7,"alive"
113842225,1,5,29,6,2011,"AR",NA,NA,NA,7,"alive"
107822312,0,0,99,7,2010,"AR",NA,NA,NA,7,"alive"
96897880,2,4,19,6,2006,"AR",NA,NA,NA,7,"alive"
96897884,1,5,19,6,2006,"AR",NA,NA,NA,7,"alive"
96897872,1,4,19,6,2006,"AR",NA,NA,NA,7,"alive"
96897825,1,4,19,6,2006,"AR",NA,NA,NA,7,"alive"
96897847,1,4,19,6,2006,"AR",NA,NA,NA,7,"alive"
96897850,2,4,19,6,2006,"AR",NA,NA,NA,7,"alive"
96897866,1,4,19,6,2006,"AR",NA,NA,NA,7,"alive"
103874688,4,4,25,6,2007,"AR",NA,NA,NA,7,"alive"
103874703,0,0,25,6,2007,"AR",NA,NA,NA,7,"alive"
103874715,1,4,25,6,2007,"AR",NA,NA,NA,7,"alive"
103874722,1,4,26,6,2007,"AR",NA,NA,NA,7,"alive"
103874729,1,4,26,6,2007,"AR",NA,NA,NA,7,"alive"
103874742,1,4,26,6,2007,"AR",NA,NA,NA,7,"alive"
103881891,1,4,2,7,2007,"AR",NA,NA,NA,7,"alive"
103881922,1,4,2,7,2007,"AR",NA,NA,NA,7,"alive"
103881923,4,4,2,7,2007,"AR",NA,NA,NA,7,"alive"
103881339,1,4,27,6,2007,"AR",NA,NA,NA,7,"alive"
103881366,1,4,27,6,2007,"AR",NA,NA,NA,7,"alive"
103881385,1,4,28,6,2007,"AR",NA,NA,NA,7,"alive"
103881390,1,4,28,6,2007,"AR",NA,NA,NA,7,"alive"
103881403,1,4,28,6,2007,"AR",NA,NA,NA,7,"alive"
103881433,4,4,28,6,2007,"AR",NA,NA,NA,7,"alive"
103881444,4,4,28,6,2007,"AR",NA,NA,NA,7,"alive"
103881454,1,5,28,6,2007,"AR",NA,NA,NA,7,"alive"
103881459,1,4,28,6,2007,"AR",NA,NA,NA,7,"alive"
103881468,1,4,28,6,2007,"AR",NA,NA,NA,7,"alive"
103874794,1,4,26,6,2007,"AR",NA,NA,NA,7,"alive"
103874795,4,5,26,6,2007,"AR",NA,NA,NA,7,"alive"
103874812,1,4,26,6,2007,"AR",NA,NA,NA,7,"alive"
103874826,1,4,26,6,2007,"AR",NA,NA,NA,7,"alive"
103874828,1,4,26,6,2007,"AR",NA,NA,NA,7,"alive"
103874834,1,4,26,6,2007,"AR",NA,NA,NA,7,"alive"
103874844,4,4,26,6,2007,"AR",NA,NA,NA,7,"alive"
103881492,4,4,28,6,2007,"AR",NA,NA,NA,7,"alive"
103881496,1,4,28,6,2007,"AR",NA,NA,NA,7,"alive"
103881500,4,5,28,6,2007,"AR",NA,NA,NA,7,"alive"
103874070,4,4,25,6,2007,"AR",NA,NA,NA,7,"alive"
103874080,4,4,25,6,2007,"AR",NA,NA,NA,7,"alive"
103874909,4,5,27,6,2007,"AR",NA,NA,NA,7,"alive"
103874918,1,5,27,6,2007,"AR",NA,NA,NA,7,"alive"
103874938,4,4,27,6,2007,"AR",NA,NA,NA,7,"alive"
103874942,1,5,27,6,2007,"AR",NA,NA,NA,7,"alive"
103874951,1,5,27,6,2007,"AR",NA,NA,NA,7,"alive"
103874969,4,4,27,6,2007,"AR",NA,NA,NA,7,"alive"
103874973,1,4,27,6,2007,"AR",NA,NA,NA,7,"alive"
103874983,4,4,27,6,2007,"AR",NA,NA,NA,7,"alive"
103881519,1,5,28,6,2007,"AR",NA,NA,NA,7,"alive"
103881529,1,4,28,6,2007,"AR",NA,NA,NA,7,"alive"
103881547,1,5,28,6,2007,"AR",NA,NA,NA,7,"alive"
103881005,4,5,27,6,2007,"AR",NA,NA,NA,7,"alive"
103881025,4,4,27,6,2007,"AR",NA,NA,NA,7,"alive"
103881031,4,5,27,6,2007,"AR",NA,NA,NA,7,"alive"
103881035,4,5,27,6,2007,"AR",NA,NA,NA,7,"alive"
103881036,4,4,27,6,2007,"AR",NA,NA,NA,7,"alive"
103881039,4,5,27,6,2007,"AR",NA,NA,NA,7,"alive"
103881050,1,5,27,6,2007,"AR",NA,NA,NA,7,"alive"
103881600,1,5,28,6,2007,"AR",NA,NA,NA,7,"alive"
103881611,1,5,28,6,2007,"AR",NA,NA,NA,7,"alive"
103881612,1,5,28,6,2007,"AR",NA,NA,NA,7,"alive"
103881616,1,4,28,6,2007,"AR",NA,NA,NA,7,"alive"
103881065,1,4,27,6,2007,"AR",NA,NA,NA,7,"alive"
103881636,4,5,28,6,2007,"AR",NA,NA,NA,7,"alive"
103881657,1,4,28,6,2007,"AR",NA,NA,NA,7,"alive"
103881679,1,4,28,6,2007,"AR",NA,NA,NA,7,"alive"
103881702,1,4,28,6,2007,"AR",NA,NA,NA,7,"alive"
103881072,1,4,27,6,2007,"AR",NA,NA,NA,7,"alive"
103881079,1,4,27,6,2007,"AR",NA,NA,NA,7,"alive"
103881084,1,5,27,6,2007,"AR",NA,NA,NA,7,"alive"
103881089,1,5,27,6,2007,"AR",NA,NA,NA,7,"alive"
103881104,1,4,27,6,2007,"AR",NA,NA,NA,7,"alive"
103881118,1,5,27,6,2007,"AR",NA,NA,NA,7,"alive"
103881152,1,5,27,6,2007,"AR",NA,NA,NA,7,"alive"
103881161,1,4,27,6,2007,"AR",NA,NA,NA,7,"alive"
103881714,1,5,28,6,2007,"AR",NA,NA,NA,7,"alive"
103881717,1,5,28,6,2007,"AR",NA,NA,NA,7,"alive"
103881728,4,5,28,6,2007,"AR",NA,NA,NA,7,"alive"
103881199,1,4,27,6,2007,"AR",NA,NA,NA,7,"alive"
103881200,1,5,27,6,2007,"AR",NA,NA,NA,7,"alive"
103874002,4,4,25,6,2007,"AR",NA,NA,NA,7,"alive"
103874611,1,4,25,6,2007,"AR",NA,NA,NA,7,"alive"
103874620,1,4,25,6,2007,"AR",NA,NA,NA,7,"alive"
103874645,1,4,25,6,2007,"AR",NA,NA,NA,7,"alive"
103874646,4,4,25,6,2007,"AR",NA,NA,NA,7,"alive"
103874650,4,4,25,6,2007,"AR",NA,NA,NA,7,"alive"
103881740,4,5,28,6,2007,"AR",NA,NA,NA,7,"alive"
103881754,4,5,28,6,2007,"AR",NA,NA,NA,7,"alive"
103881762,4,4,28,6,2007,"AR",NA,NA,NA,7,"alive"
103881796,4,4,28,6,2007,"AR",NA,NA,NA,7,"alive"
103881801,1,5,28,6,2007,"AR",NA,NA,NA,7,"alive"
103881803,1,5,28,6,2007,"AR",NA,NA,NA,7,"alive"
103881201,1,5,27,6,2007,"AR",NA,NA,NA,7,"alive"
103881206,1,4,27,6,2007,"AR",NA,NA,NA,7,"alive"
103881208,1,4,27,6,2007,"AR",NA,NA,NA,7,"alive"
103881217,1,5,27,6,2007,"AR",NA,NA,NA,7,"alive"
103881223,1,4,27,6,2007,"AR",NA,NA,NA,7,"alive"
103881228,4,5,27,6,2007,"AR",NA,NA,NA,7,"alive"
103881243,1,4,27,6,2007,"AR",NA,NA,NA,7,"alive"
103881248,1,5,27,6,2007,"AR",NA,NA,NA,7,"alive"
103881252,1,4,27,6,2007,"AR",NA,NA,NA,7,"alive"
103874661,1,4,25,6,2007,"AR",NA,NA,NA,7,"alive"
103874675,1,5,25,6,2007,"AR",NA,NA,NA,7,"alive"
103874676,1,4,25,6,2007,"AR",NA,NA,NA,7,"alive"
103874677,1,4,25,6,2007,"AR",NA,NA,NA,7,"alive"
103881846,1,5,2,7,2007,"AR",NA,NA,NA,7,"alive"
103881301,4,4,27,6,2007,"AR",NA,NA,NA,7,"alive"
103881314,1,5,27,6,2007,"AR",NA,NA,NA,7,"alive"
100888765,1,5,24,6,2009,"AR",NA,NA,NA,7,"alive"
100889304,1,4,24,6,2009,"AR",NA,NA,NA,7,"alive"
100889305,1,4,24,6,2009,"AR",NA,NA,NA,7,"alive"
100889320,1,5,24,6,2009,"AR",NA,NA,NA,7,"alive"
100889324,1,5,24,6,2009,"AR",NA,NA,NA,7,"alive"
100889327,1,4,24,6,2009,"AR",NA,NA,NA,7,"alive"
100888925,1,4,25,6,2009,"AR",NA,NA,NA,7,"alive"
100888928,1,4,25,6,2009,"AR",NA,NA,NA,7,"alive"
100889007,1,4,25,6,2009,"AR",NA,NA,NA,7,"alive"
100889018,1,5,25,6,2009,"AR",NA,NA,NA,7,"alive"
100889340,1,4,24,6,2009,"AR",NA,NA,NA,7,"alive"
100889369,1,4,24,6,2009,"AR",NA,NA,NA,7,"alive"
113842050,1,5,7,7,2011,"AR",NA,NA,NA,7,"alive"
113842054,1,5,7,7,2011,"AR",NA,NA,NA,7,"alive"
113842082,1,5,7,7,2011,"AR",NA,NA,NA,7,"alive"
113842090,1,5,7,7,2011,"AR",NA,NA,NA,7,"alive"
113842097,1,4,7,7,2011,"AR",NA,NA,NA,7,"alive"
113831460,4,4,27,6,2011,"AR",NA,NA,NA,7,"alive"
113831468,4,4,27,6,2011,"AR",NA,NA,NA,7,"alive"
113831505,1,5,27,6,2011,"AR",NA,NA,NA,7,"alive"
113831517,1,4,27,6,2011,"AR",NA,NA,NA,7,"alive"
113831553,1,5,27,6,2011,"AR",NA,NA,NA,7,"alive"
113831427,1,4,27,6,2011,"AR",NA,NA,NA,7,"alive"
113831435,1,5,27,6,2011,"AR",NA,NA,NA,7,"alive"
107821114,1,5,7,7,2011,"AR",NA,NA,NA,7,"alive"
107821115,1,5,7,7,2011,"AR",NA,NA,NA,7,"alive"
107821137,1,5,7,7,2011,"AR",NA,NA,NA,7,"alive"
107821139,1,4,7,7,2011,"AR",NA,NA,NA,7,"alive"
107821146,1,4,7,7,2011,"AR",NA,NA,NA,7,"alive"
107821147,1,5,7,7,2011,"AR",NA,NA,NA,7,"alive"
107821163,1,5,7,7,2011,"AR",NA,NA,NA,7,"alive"
107821183,1,5,7,7,2011,"AR",NA,NA,NA,7,"alive"
107822417,1,4,21,6,2011,"AR",NA,NA,NA,7,"alive"
107822421,1,5,21,6,2011,"AR",NA,NA,NA,7,"alive"
107822423,1,4,21,6,2011,"AR",NA,NA,NA,7,"alive"
107822432,1,4,21,6,2011,"AR",NA,NA,NA,7,"alive"
107822438,1,4,21,6,2011,"AR",NA,NA,NA,7,"alive"
107822446,1,4,21,6,2011,"AR",NA,NA,NA,7,"alive"
113831317,1,5,21,6,2011,"AR",NA,NA,NA,7,"alive"
113831323,1,5,21,6,2011,"AR",NA,NA,NA,7,"alive"
113831324,1,4,21,6,2011,"AR",NA,NA,NA,7,"alive"
113831329,1,4,21,6,2011,"AR",NA,NA,NA,7,"alive"
113831396,1,4,27,6,2011,"AR",NA,NA,NA,7,"alive"
113831399,1,5,27,6,2011,"AR",NA,NA,NA,7,"alive"
113831588,1,5,27,6,2011,"AR",NA,NA,NA,7,"alive"
113831630,1,5,27,6,2011,"AR",NA,NA,NA,7,"alive"
113831661,1,4,27,6,2011,"AR",NA,NA,NA,7,"alive"
113831664,1,4,27,6,2011,"AR",NA,NA,NA,7,"alive"
113831684,1,5,27,6,2011,"AR",NA,NA,NA,7,"alive"
113831690,1,5,27,6,2011,"AR",NA,NA,NA,7,"alive"
113831692,1,4,27,6,2011,"AR",NA,NA,NA,7,"alive"
113831699,1,4,27,6,2011,"AR",NA,NA,NA,7,"alive"
113831723,1,5,27,6,2011,"AR",NA,NA,NA,7,"alive"
113831726,1,4,27,6,2011,"AR",NA,NA,NA,7,"alive"
113831741,1,5,28,6,2011,"AR",NA,NA,NA,7,"alive"
113831742,1,5,28,6,2011,"AR",NA,NA,NA,7,"alive"
107822389,1,5,27,6,2011,"AR",NA,NA,NA,7,"alive"
113842493,1,4,28,6,2011,"AR",NA,NA,NA,7,"alive"
113842503,1,5,28,6,2011,"AR",NA,NA,NA,7,"alive"
113842512,1,5,28,6,2011,"AR",NA,NA,NA,7,"alive"
113842528,1,5,28,6,2011,"AR",NA,NA,NA,7,"alive"
113842575,1,5,28,6,2011,"AR",NA,NA,NA,7,"alive"
113842577,1,5,28,6,2011,"AR",NA,NA,NA,7,"alive"
113842606,4,4,28,6,2011,"AR",NA,NA,NA,7,"alive"
113842614,1,4,28,6,2011,"AR",NA,NA,NA,7,"alive"
113842632,1,4,28,6,2011,"AR",NA,NA,NA,7,"alive"
113842677,1,5,28,6,2011,"AR",NA,NA,NA,7,"alive"
113842713,1,4,1,7,2011,"AR",NA,NA,NA,7,"alive"
113842717,1,4,1,7,2011,"AR",NA,NA,NA,7,"alive"
113842721,1,4,1,7,2011,"AR",NA,NA,NA,7,"alive"
113842729,1,4,1,7,2011,"AR",NA,NA,NA,7,"alive"
113842735,1,5,1,7,2011,"AR",NA,NA,NA,7,"alive"
113842785,1,5,1,7,2011,"AR",NA,NA,NA,7,"alive"
113842796,4,4,1,7,2011,"AR",NA,NA,NA,7,"alive"
113842797,1,4,1,7,2011,"AR",NA,NA,NA,7,"alive"
113842815,1,5,1,7,2011,"AR",NA,NA,NA,7,"alive"
113842843,1,4,1,7,2011,"AR",NA,NA,NA,7,"alive"
113842847,1,4,1,7,2011,"AR",NA,NA,NA,7,"alive"
113842882,1,5,1,7,2011,"AR",NA,NA,NA,7,"alive"
113842890,1,4,1,7,2011,"AR",NA,NA,NA,7,"alive"
113842914,1,4,1,7,2011,"AR",NA,NA,NA,7,"alive"
113842919,1,5,7,7,2011,"AR",NA,NA,NA,7,"alive"
113842975,1,4,7,7,2011,"AR",NA,NA,NA,7,"alive"
113842303,1,5,28,6,2011,"AR",NA,NA,NA,7,"alive"
113842322,1,5,28,6,2011,"AR",NA,NA,NA,7,"alive"
113842375,1,5,28,6,2011,"AR",NA,NA,NA,7,"alive"
113842376,1,4,28,6,2011,"AR",NA,NA,NA,7,"alive"
113842386,1,5,28,6,2011,"AR",NA,NA,NA,7,"alive"
113842392,1,5,28,6,2011,"AR",NA,NA,NA,7,"alive"
113842398,1,4,28,6,2011,"AR",NA,NA,NA,7,"alive"
113842417,1,4,28,6,2011,"AR",NA,NA,NA,7,"alive"
113842444,1,5,28,6,2011,"AR",NA,NA,NA,7,"alive"
113842447,1,4,28,6,2011,"AR",NA,NA,NA,7,"alive"
113842456,1,5,28,6,2011,"AR",NA,NA,NA,7,"alive"
113842466,1,4,28,6,2011,"AR",NA,NA,NA,7,"alive"
113842475,1,4,28,6,2011,"AR",NA,NA,NA,7,"alive"
114824245,1,5,27,6,2012,"AR",NA,NA,NA,7,"alive"
114824254,1,5,27,6,2012,"AR",NA,NA,NA,7,"alive"
113842285,4,5,26,6,2012,"AR",NA,NA,NA,7,"alive"
113842289,1,5,26,6,2012,"AR",NA,NA,NA,7,"alive"
113842293,1,5,26,6,2012,"AR",NA,NA,NA,7,"alive"
113842296,4,5,26,6,2012,"AR",NA,NA,NA,7,"alive"
114824005,1,4,26,6,2012,"AR",NA,NA,NA,7,"alive"
114824033,1,4,26,6,2012,"AR",NA,NA,NA,7,"alive"
114824068,1,4,26,6,2012,"AR",NA,NA,NA,7,"alive"
114824085,1,4,26,6,2012,"AR",NA,NA,NA,7,"alive"
114824110,1,4,26,6,2012,"AR",NA,NA,NA,7,"alive"
114824115,1,5,26,6,2012,"AR",NA,NA,NA,7,"alive"
114824134,1,5,26,6,2012,"AR",NA,NA,NA,7,"alive"
114824163,1,4,27,6,2012,"AR",NA,NA,NA,7,"alive"
114824170,1,5,27,6,2012,"AR",NA,NA,NA,7,"alive"
114824173,1,4,27,6,2012,"AR",NA,NA,NA,7,"alive"
114824199,1,5,27,6,2012,"AR",NA,NA,NA,7,"alive"
114824204,1,4,27,6,2012,"AR",NA,NA,NA,7,"alive"
114824218,1,4,27,6,2012,"AR",NA,NA,NA,7,"alive"
114824312,1,5,27,6,2012,"AR",NA,NA,NA,7,"alive"
114824327,1,5,27,6,2012,"AR",NA,NA,NA,7,"alive"
114824377,1,4,27,6,2012,"AR",NA,NA,NA,7,"alive"
114824400,1,5,27,6,2012,"AR",NA,NA,NA,7,"alive"
114824407,1,4,27,6,2012,"AR",NA,NA,NA,7,"alive"
114824409,1,5,27,6,2012,"AR",NA,NA,NA,7,"alive"
114824416,1,5,27,6,2012,"AR",NA,NA,NA,7,"alive"
114824466,1,5,28,6,2012,"AR",NA,NA,NA,7,"alive"
114824482,1,5,28,6,2012,"AR",NA,NA,NA,7,"alive"
114824495,1,4,28,6,2012,"AR",NA,NA,NA,7,"alive"
114824501,1,5,28,6,2012,"AR",NA,NA,NA,7,"alive"
114824513,1,4,28,6,2012,"AR",NA,NA,NA,7,"alive"
114824529,1,4,28,6,2012,"AR",NA,NA,NA,7,"alive"
114824554,1,4,28,6,2012,"AR",NA,NA,NA,7,"alive"
114824558,1,4,28,6,2012,"AR",NA,NA,NA,7,"alive"
114824604,1,5,28,6,2012,"AR",NA,NA,NA,7,"alive"
114824616,1,5,28,6,2012,"AR",NA,NA,NA,7,"alive"
114824636,4,5,28,6,2012,"AR",NA,NA,NA,7,"alive"
114824653,1,4,28,6,2012,"AR",NA,NA,NA,7,"alive"
114824662,1,5,28,6,2012,"AR",NA,NA,NA,7,"alive"
114824664,1,5,28,6,2012,"AR",NA,NA,NA,7,"alive"
114824668,1,4,28,6,2012,"AR",NA,NA,NA,7,"alive"
114824675,1,4,28,6,2012,"AR",NA,NA,NA,7,"alive"
114824690,1,5,28,6,2012,"AR",NA,NA,NA,7,"alive"
114824702,1,5,28,6,2012,"AR",NA,NA,NA,7,"alive"
114824710,1,5,28,6,2012,"AR",NA,NA,NA,7,"alive"
114824713,1,4,28,6,2012,"AR",NA,NA,NA,7,"alive"
114824725,1,4,28,6,2012,"AR",NA,NA,NA,7,"alive"
114824728,1,5,28,6,2012,"AR",NA,NA,NA,7,"alive"
114824753,1,5,28,6,2012,"AR",NA,NA,NA,7,"alive"
114824754,1,5,28,6,2012,"AR",NA,NA,NA,7,"alive"
114824756,1,5,28,6,2012,"AR",NA,NA,NA,7,"alive"
114824775,1,4,28,6,2012,"AR",NA,NA,NA,7,"alive"
114824777,1,5,28,6,2012,"AR",NA,NA,NA,7,"alive"
114824800,1,4,28,6,2012,"AR",NA,NA,NA,7,"alive"
114824813,1,4,3,7,2012,"AR",NA,NA,NA,7,"alive"
114824832,1,4,3,7,2012,"AR",NA,NA,NA,7,"alive"
114824858,1,5,3,7,2012,"AR",NA,NA,NA,7,"alive"
114824875,1,4,3,7,2012,"AR",NA,NA,NA,7,"alive"
114824883,1,5,3,7,2012,"AR",NA,NA,NA,7,"alive"
114824925,1,4,3,7,2012,"AR",NA,NA,NA,7,"alive"
114824945,1,4,3,7,2012,"AR",NA,NA,NA,7,"alive"
114824968,1,5,3,7,2012,"AR",NA,NA,NA,7,"alive"
114824999,4,5,3,7,2012,"AR",NA,NA,NA,7,"alive"
114825031,1,4,3,7,2012,"AR",NA,NA,NA,7,"alive"
114825228,1,5,26,6,2012,"AR",NA,NA,NA,7,"alive"
114825234,4,5,26,6,2012,"AR",NA,NA,NA,7,"alive"
114825245,1,5,26,6,2012,"AR",NA,NA,NA,7,"alive"
114825274,4,5,27,6,2012,"AR",NA,NA,NA,7,"alive"
114825280,1,4,27,6,2012,"AR",NA,NA,NA,7,"alive"
114825292,1,4,27,6,2012,"AR",NA,NA,NA,7,"alive"
114825298,1,5,27,6,2012,"AR",NA,NA,NA,7,"alive"
